"PVWatts Hourly PV Performance Data"
"Requested Location","昆明"
"Location","Lat, Lng: 25.05, 102.7"
"Latitude (DD)","25.05"
"Longitude (DD)","102.70"
"Elevation (m)","1922"
"DC System Size (kW)","244.44"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"10","29","12","72","578","15.7","1.9","0.2","674.316","32.31","132644.565","126975.587"
"10","29","13","28","272","16.6","1.3","0.2","297.272","24.959","59358.918","56286.742"
"10","29","14","27","460","17.6","1.3","0.2","481.8","31.159","95186.442","90844.755"
"10","29","15","124","423","17.7","1.7","0.2","533.528","31.468","106732.594","101981.781"
"10","29","16","100","282","17.1","2.1","0.2","349.808","25.443","72140.682","68615.598"
"10","29","17","21","49","15.5","1.7","0.2","53.792","16.892","10715.078","9366.547"
"10","29","18","0","0","13.7","1.2","0.2","0","0","0","0"
"10","29","19","0","0","12.8","1.2","0.2","0","12.8","0","0"
"10","29","20","0","0","12.3","1.1","0.2","0","12.3","0","0"
"10","29","21","0","0","12","1","0.2","0","12","0","0"
"10","29","22","0","0","11.7","0.8","0.2","0","11.7","0","0"
"10","29","23","0","0","11.4","0.8","0.2","0","11.4","0","0"
"10","30","0","0","0","11.2","0.8","0.2","0","11.2","0","0"
"10","30","1","0","0","11.2","0.9","0.2","0","11.2","0","0"
"10","30","2","0","0","11.1","0.9","0.2","0","11.1","0","0"
"10","30","3","0","0","11","0.9","0.2","0","11","0","0"
"10","30","4","0","0","11","1","0.2","0","11","0","0"
"10","30","5","0","0","10.9","1","0.2","0","10.9","0","0"
"10","30","6","0","0","10.8","0.9","0.2","0","10.8","0","0"
"10","30","7","128","20","10.8","0.9","0.2","46.365","12.137","7219.915","5995.231"
"10","30","8","578","73","12.6","2.4","0.2","304.834","19.434","63154.409","59947.744"
"10","30","9","783","92","14","3","0.2","572.902","25.638","120661.986","115417.599"
"10","30","10","897","94","16","3","0.2","795.807","32.114","161614.672","154919.168"
"10","30","11","965","88","18.2","3.1","0.2","956.883","37.219","188810.075","181150.93"
"10","30","12","987","88","19.7","3.3","0.2","1033.482","39.567","201136.995","193041.058"
"10","30","13","987","87","20.5","3.5","0.2","1024.708","39.589","199533.68","191494.555"
"10","30","14","961","84","20.6","3.7","0.2","927.023","37.368","183158.264","175699.385"
"10","30","15","910","80","20","3.8","0.2","757.473","33.529","153479.536","147072.293"
"10","30","16","814","70","19","3.6","0.2","528.793","28.769","110496.924","105612.725"
"10","30","17","601","49","16.8","2.6","0.2","254.583","22.248","50120.857","47376.022"
"10","30","18","0","0","14","1.5","0.2","0","0","0","0"
"10","30","19","0","0","12.2","1.2","0.2","0","12.2","0","0"
"10","30","20","0","0","11.4","1.2","0.2","0","11.4","0","0"
"10","30","21","0","0","10.6","1.2","0.2","0","10.6","0","0"
"10","30","22","0","0","9.9","1.1","0.2","0","9.9","0","0"
"10","30","23","0","0","9.3","1.1","0.2","0","9.3","0","0"
"10","31","0","0","0","8.8","1.1","0.2","0","8.8","0","0"
"10","31","1","0","0","8.3","1.1","0.2","0","8.3","0","0"
"10","31","2","0","0","8.1","1.1","0.2","0","8.1","0","0"
"10","31","3","0","0","8.2","1.1","0.2","0","8.2","0","0"
"10","31","4","0","0","8.3","1","0.2","0","8.3","0","0"
"10","31","5","0","0","8.6","1.1","0.2","0","8.6","0","0"
"10","31","6","0","0","8.8","1.2","0.2","0","8.8","0","0"
"10","31","7","115","20","9","1.4","0.2","44.851","10.153","7178.204","5954.998"
"10","31","8","584","73","11.9","2.6","0.2","306.733","18.527","63754.36","60526.436"
"10","31","9","816","85","14.4","3.4","0.2","584.272","25.522","123213.53","117878.731"
"10","31","10","915","91","16.8","3.8","0.2","805.142","31.17","164156.858","157371.275"
"10","31","11","963","93","18.5","4","0.2","959.073","35.091","190831.902","183101.116"
"10","31","12","985","93","19.8","4.2","0.2","1035.391","37.195","203411.45","195234.92"
"10","31","13","986","91","20.5","4.4","0.2","1026.434","37.277","201717.224","193600.728"
"10","31","14","968","84","20.6","4.5","0.2","931.427","35.637","185314.216","177778.943"
"10","31","15","927","76","20.2","4.4","0.2","764.048","32.732","155355.465","148881.75"
"10","31","16","838","64","19.1","4.2","0.2","534.223","28.142","111988.52","107051.469"
"10","31","17","637","45","16.6","3.1","0.2","260.372","21.706","51249.646","48464.814"
"10","31","18","0","0","13.6","1.7","0.2","0","0","0","0"
"10","31","19","0","0","11.8","1.3","0.2","0","11.8","0","0"
"10","31","20","0","0","11.1","1.2","0.2","0","11.1","0","0"
"10","31","21","0","0","10.4","1.1","0.2","0","10.4","0","0"
"10","31","22","0","0","9.8","1.1","0.2","0","9.8","0","0"
"10","31","23","0","0","9.2","1.1","0.2","0","9.2","0","0"
"11","1","0","0","0","8.6","1.1","0.2","0","8.6","0","0"
"11","1","1","0","0","8.1","1.1","0.2","0","8.1","0","0"
"11","1","2","0","0","7.7","1.1","0.2","0","7.7","0","0"
"11","1","3","0","0","7.6","1.1","0.2","0","7.6","0","0"
"11","1","4","0","0","7.8","1.1","0.2","0","7.8","0","0"
"11","1","5","0","0","8.1","1","0.2","0","8.1","0","0"
"11","1","6","0","0","8.5","1","0.2","0","8.5","0","0"
"11","1","7","114","19","8.6","1.1","0.2","43.363","9.79","6820.976","5610.428"
"11","1","8","583","65","10.8","1.1","0.2","297.745","19.619","61523.272","58374.405"
"11","1","9","686","107","14.3","1.7","0.2","531.678","28.123","110766.525","105872.774"
"11","1","10","853","100","17.2","2","0.2","770.808","35.967","154234.155","147800.173"
"11","1","11","936","89","19.3","2.2","0.2","929.298","41.006","180773.655","173399.272"
"11","1","12","660","240","20.7","2.4","0.2","895.352","40.783","172964.516","165866.842"
"11","1","13","647","252","21.6","2.6","0.2","889.642","40.835","171845.241","164787.228"
"11","1","14","483","282","21.9","2.7","0.2","727.794","37.363","142902.41","136869.956"
"11","1","15","586","184","21.6","2.7","0.2","632.456","35.081","126739.12","121279.396"
"11","1","16","694","89","20.7","2.4","0.2","483.287","31.632","99652.933","95152.98"
"11","1","17","528","53","18.6","1.6","0.2","234.329","24.72","45614.352","43029.201"
"11","1","18","36","5","16.2","1.1","0.2","10.422","16.483","1449.431","429.218"
"11","1","19","0","0","14.7","1.1","0.2","0","14.7","0","0"
"11","1","20","0","0","13.8","1.1","0.2","0","13.8","0","0"
"11","1","21","0","0","13.1","1.1","0.2","0","13.1","0","0"
"11","1","22","0","0","12.5","1","0.2","0","12.5","0","0"
"11","1","23","0","0","11.9","1","0.2","0","11.9","0","0"
"11","2","0","0","0","11.4","0.9","0.2","0","11.4","0","0"
"11","2","1","0","0","10.9","0.8","0.2","0","10.9","0","0"
"11","2","2","0","0","10.5","0.7","0.2","0","10.5","0","0"
"11","2","3","0","0","9.9","0.7","0.2","0","9.9","0","0"
"11","2","4","0","0","9.4","0.9","0.2","0","9.4","0","0"
"11","2","5","0","0","9","1","0.2","0","9","0","0"
"11","2","6","0","0","8.8","1.1","0.2","0","8.8","0","0"
"11","2","7","0","8","8.8","1.2","0.2","7.411","9.008","1240.548","227.738"
"11","2","8","3","82","11.2","2.4","0.2","79.386","12.99","16490.244","14937.076"
"11","2","9","133","159","13.4","2.6","0.2","242.175","18.657","50877.889","48106.23"
"11","2","10","19","210","15.3","2.4","0.2","215.768","20.132","43987.096","41459.605"
"11","2","11","15","197","16.6","2.2","0.2","200.549","21.256","40286.13","37889.779"
"11","2","12","7","156","17.4","1.9","0.2","153.698","21.185","30478.238","28429.42"
"11","2","13","6","140","17.8","1.7","0.2","137.256","21.326","27100.218","25171.096"
"11","2","14","0","61","17.8","1.6","0.2","56.811","19.293","10949.679","9592.835"
"11","2","15","11","147","17.5","1.7","0.2","146.963","21.29","29506.015","27491.646"
"11","2","16","0","42","16.7","1.9","0.2","39.019","17.668","7634.802","6395.417"
"11","2","17","0","28","15.3","1.4","0.2","25.984","16.021","5072.164","3923.583"
"11","2","18","0","1","13.8","1","0.2","0.925","13.827","0","0"
"11","2","19","0","0","12.9","1","0.2","0","12.9","0","0"
"11","2","20","0","0","12.4","1.1","0.2","0","12.4","0","0"
"11","2","21","0","0","12","1.2","0.2","0","12","0","0"
"11","2","22","0","0","11.6","1.3","0.2","0","11.6","0","0"
"11","2","23","0","0","11.2","1.6","0.2","0","11.2","0","0"
"11","3","0","0","0","10.8","1.8","0.2","0","10.8","0","0"
"11","3","1","0","0","10.3","2.2","0.2","0","10.3","0","0"
"11","3","2","0","0","9.7","2.3","0.2","0","9.7","0","0"
"11","3","3","0","0","9.1","2.4","0.2","0","9.1","0","0"
"11","3","4","0","0","8.6","2.2","0.2","0","8.6","0","0"
"11","3","5","0","0","8.2","2.1","0.2","0","8.2","0","0"
"11","3","6","0","0","8","2","0.2","0","8","0","0"
"11","3","7","14","11","7.9","2.1","0.2","13.479","8.205","2205.486","1158.484"
"11","3","8","242","91","9.3","3.6","0.2","189.643","12.778","40033.565","37646.163"
"11","3","9","551","141","10.6","4.4","0.2","483.127","18.537","104052.084","99396.252"
"11","3","10","328","272","12.4","4.9","0.2","541.494","20.686","113638.545","108643.027"
"11","3","11","69","279","14.3","5","0.2","340.402","19.421","70132.86","66678.921"
"11","3","12","15","218","15.5","4.8","0.2","221.915","18.919","44988.77","42425.785"
"11","3","13","18","225","16.3","4.7","0.2","231.565","19.915","46856.068","44226.918"
"11","3","14","13","189","16.5","4.7","0.2","190.747","19.481","38581.973","36246.007"
"11","3","15","50","188","16.1","4.5","0.2","222.176","19.677","45675.815","43088.486"
"11","3","16","14","104","15","4.2","0.2","105.624","16.778","21676.587","19939.646"
"11","3","17","4","47","13.4","3.6","0.2","45.103","14.23","9071.536","7781.242"
"11","3","18","0","1","11.8","3.1","0.2","0.925","11.818","0","0"
"11","3","19","0","0","10.8","3.3","0.2","0","10.8","0","0"
"11","3","20","0","0","10.1","3.5","0.2","0","10.1","0","0"
"11","3","21","0","0","9.4","3.5","0.2","0","9.4","0","0"
"11","3","22","0","0","8.6","3.2","0.2","0","8.6","0","0"
"11","3","23","0","0","7.8","2.8","0.2","0","7.8","0","0"
"11","4","0","0","0","7.3","2.7","0.2","0","7.3","0","0"
"11","4","1","0","0","7.1","2.9","0.2","0","7.1","0","0"
"11","4","2","0","0","6.8","3.1","0.2","0","6.8","0","0"
"11","4","3","0","0","6.4","3","0.2","0","6.4","0","0"
"11","4","4","0","0","6.1","2.9","0.2","0","6.1","0","0"
"11","4","5","0","0","5.8","2.6","0.2","0","5.8","0","0"
"11","4","6","0","0","5.5","2.4","0.2","0","5.5","0","0"
"11","4","7","0","4","5.3","2.3","0.2","3.702","5.382","610.571","0"
"11","4","8","75","72","9","4.1","0.2","102.179","10.744","21433.698","19705.364"
"11","4","9","142","159","11.6","5","0.2","247.485","15.35","52738.193","49900.615"
"11","4","10","679","161","13.7","5.1","0.2","702.849","24.209","146839.014","140667.071"
"11","4","11","444","298","15.4","4.8","0.2","720.178","26.546","147235.465","141049.474"
"11","4","12","539","303","16.7","4.4","0.2","842.223","30.438","169218.959","162254.005"
"11","4","13","923","116","17.5","4.1","0.2","988.24","34.341","196608.679","188673.199"
"11","4","14","896","112","17.8","3.8","0.2","899.707","33.832","180316.189","172958.016"
"11","4","15","844","102","17.5","3.7","0.2","731.141","30.756","149790.05","143513.54"
"11","4","16","737","87","16.5","3.5","0.2","502.031","25.919","106011.769","101286.497"
"11","4","17","363","64","14","2.6","0.2","190.565","18.087","38086.748","35768.33"
"11","4","18","0","0","11","1.8","0.2","0","0","0","0"
"11","4","19","0","0","9.4","1.8","0.2","0","9.4","0","0"
"11","4","20","0","0","8.5","1.9","0.2","0","8.5","0","0"
"11","4","21","0","0","7.8","1.9","0.2","0","7.8","0","0"
"11","4","22","0","0","7.2","1.9","0.2","0","7.2","0","0"
"11","4","23","0","0","6.6","1.8","0.2","0","6.6","0","0"
"11","5","0","0","0","6","1.6","0.2","0","6","0","0"
"11","5","1","0","0","5.4","1.4","0.2","0","5.4","0","0"
"11","5","2","0","0","4.7","1.3","0.2","0","4.7","0","0"
"11","5","3","0","0","4.2","1.2","0.2","0","4.2","0","0"
"11","5","4","0","0","3.8","1.1","0.2","0","3.8","0","0"
"11","5","5","0","0","3.6","1.1","0.2","0","3.6","0","0"
"11","5","6","0","0","3.5","1.1","0.2","0","3.5","0","0"
"11","5","7","97","16","3.5","1.1","0.2","36.149","4.491","5757.584","4584.717"
"11","5","8","590","66","8.5","1.6","0.2","299.511","16.391","62554.616","59369.204"
"11","5","9","789","87","12.4","1.3","0.2","565.788","28.508","118069.331","112916.812"
"11","5","10","893","95","15.8","0.6","0.2","790.728","42.673","154218.123","147784.708"
"11","5","11","953","95","18.1","0.6","0.2","944.59","50.139","177097.443","169853.323"
"11","5","12","912","128","19.5","1.3","0.2","1003.605","47.889","188941.387","181277.589"
"11","5","13","781","193","20.2","1.5","0.2","949.152","45.827","180060.535","172711.421"
"11","5","14","814","150","20.5","1.6","0.2","872.726","43.578","168130.11","161203.738"
"11","5","15","890","86","20.2","1.6","0.2","741.605","39.869","146744.296","140575.709"
"11","5","16","796","72","19.4","1.4","0.2","515.433","33.754","105747.661","101031.747"
"11","5","17","566","50","17.3","1.1","0.2","241.74","24.384","46911.813","44280.687"
"11","5","18","0","0","15.1","0.8","0.2","0","0","0","0"
"11","5","19","0","0","13.8","0.9","0.2","0","13.8","0","0"
"11","5","20","0","0","12.8","1","0.2","0","12.8","0","0"
"11","5","21","0","0","12","1","0.2","0","12","0","0"
"11","5","22","0","0","11.4","1","0.2","0","11.4","0","0"
"11","5","23","0","0","10.8","1","0.2","0","10.8","0","0"
"11","6","0","0","0","10.3","1","0.2","0","10.3","0","0"
"11","6","1","0","0","10","0.8","0.2","0","10","0","0"
"11","6","2","0","0","9.9","0.6","0.2","0","9.9","0","0"
"11","6","3","0","0","9.7","0.4","0.2","0","9.7","0","0"
"11","6","4","0","0","9.4","0.2","0.2","0","9.4","0","0"
"11","6","5","0","0","9.1","0.2","0.2","0","9.1","0","0"
"11","6","6","0","0","8.9","0.4","0.2","0","8.9","0","0"
"11","6","7","30","11","8.8","0.5","0.2","17.35","9.369","2762.038","1695.315"
"11","6","8","642","54","11.6","0.7","0.2","305.527","21.632","62435.002","59253.828"
"11","6","9","757","87","14.8","1","0.2","546.05","31.53","112598.861","107640.182"
"11","6","10","257","278","17.3","1.5","0.2","484.799","30.394","97823.766","93388.628"
"11","6","11","333","333","18.5","1.8","0.2","650.608","34.931","128492.514","122970.66"
"11","6","12","240","386","19.2","2","0.2","629.923","34.44","123898.155","118539.098"
"11","6","13","139","383","19.7","2.1","0.2","531.47","32.293","104976.172","100287.595"
"11","6","14","212","340","19.8","2.1","0.2","537.316","32.557","106772.491","102020.264"
"11","6","15","138","262","19.4","2","0.2","373.054","28.454","75409.684","71768.766"
"11","6","16","95","162","18.5","1.7","0.2","213.884","24.048","43949.316","41423.164"
"11","6","17","253","69","16.7","1.2","0.2","160.897","21.326","31793.776","29698.343"
"11","6","18","0","0","14.9","0.9","0.2","0","0","0","0"
"11","6","19","0","0","13.9","1","0.2","0","13.9","0","0"
"11","6","20","0","0","13.2","1","0.2","0","13.2","0","0"
"11","6","21","0","0","12.6","1","0.2","0","12.6","0","0"
"11","6","22","0","0","12.1","1","0.2","0","12.1","0","0"
"11","6","23","0","0","11.7","1","0.2","0","11.7","0","0"
"11","7","0","0","0","11.4","0.8","0.2","0","11.4","0","0"
"11","7","1","0","0","11.3","0.7","0.2","0","11.3","0","0"
"11","7","2","0","0","11.1","0.5","0.2","0","11.1","0","0"
"11","7","3","0","0","10.8","0.5","0.2","0","10.8","0","0"
"11","7","4","0","0","10.2","0.7","0.2","0","10.2","0","0"
"11","7","5","0","0","9.6","0.8","0.2","0","9.6","0","0"
"11","7","6","0","0","9.1","1","0.2","0","9.1","0","0"
"11","7","7","0","7","8.8","1","0.2","6.484","8.991","1078.499","71.43"
"11","7","8","4","79","12.4","1.6","0.2","77.159","14.446","15910.938","14378.297"
"11","7","9","258","181","15.6","2.1","0.2","345.588","23.856","72138.547","68613.538"
"11","7","10","54","248","18","2.4","0.2","290.357","24.509","58890.082","55834.519"
"11","7","11","151","281","19.3","2.4","0.2","424.727","28.812","85171.119","81184.315"
"11","7","12","276","355","20","2.3","0.2","640.904","34.624","126162.733","120723.433"
"11","7","13","268","356","20.3","2.2","0.2","632.36","35.01","124305.063","118931.587"
"11","7","14","537","255","20.2","2.2","0.2","741.942","37.509","145966.955","139825.913"
"11","7","15","375","228","19.6","2.4","0.2","514.933","31.184","104324.866","99659.368"
"11","7","16","190","164","18.5","2.4","0.2","272.952","24.658","56588.842","53614.821"
"11","7","17","88","71","16.6","1.9","0.2","102.958","19.145","20553.095","18855.964"
"11","7","18","0","0","14.6","1.3","0.2","0","0","0","0"
